
"11:44:19",24.187
"11:44:20",24.187
"11:44:22",24.187
"11:44:24",24.187
"11:44:26",24.187
"11:44:28",24.187
"11:44:29",24.187
"11:44:31",24.187
"11:44:33",24.187
"11:44:35",24.187
"11:47:49",24.25
"11:47:52",24.25
"11:47:55",24.25
"11:47:57",24.25
"11:48:00",24.25
"11:48:03",24.25
"11:48:05",24.25
"11:48:08",24.25
"11:48:11",24.25
"11:48:13",24.25
"11:48:16",24.25
"11:48:18",24.25
"11:48:21",24.25
"11:48:24",24.25
"11:48:26",24.25
"11:48:29",24.25
"11:48:32",24.25
"11:48:34",24.25
"11:48:37",24.25
"11:48:40",24.25
"11:48:42",24.25
"11:48:45",24.25
"11:48:47",24.25
"11:48:50",24.25
"11:48:53",24.25
"11:48:55",24.25
"11:48:58",24.25
"11:49:01",24.25
"11:49:03",24.25
"11:49:06",24.25
"11:49:09",24.25
"11:49:11",24.25
"11:49:14",24.25
"11:49:17",24.25
"11:49:19",24.25
"11:49:22",24.25
"11:49:24",24.25
"11:49:28",24.25
"11:49:31",24.25
"11:49:33",24.25
"11:49:36",24.25
"11:49:38",24.25
"11:49:41",24.25
"11:49:44",24.25
"11:49:46",24.25
"11:49:49",24.25
"11:49:52",24.25
"11:49:54",24.25
"11:49:57",24.25
"11:50:00",24.25
"11:50:02",24.25
"11:50:05",24.25
"11:50:08",24.25
"11:50:10",24.187
"11:50:14",24.25
"11:50:16",24.25
"11:50:19",24.25
"11:50:22",24.25
"11:50:24",24.25
"11:50:27",24.25
"11:50:30",24.25
"11:50:32",24.25
"11:50:35",24.25
"11:50:37",24.25
"11:50:40",24.25
"11:50:43",24.25
"11:50:45",24.25
"11:50:48",24.25
"11:50:51",24.25
"11:50:53",24.25
"11:50:56",24.25
"11:50:59",24.25
"11:51:01",24.25
"11:51:04",24.25
"11:51:06",24.25
"11:51:09",24.25
"11:51:12",24.25
"11:51:14",24.25
"11:51:17",24.25
"11:51:20",24.25
"11:51:22",24.25
"11:51:25",24.25
"11:51:28",24.25
"11:51:30",24.25
"11:51:33",24.25
"11:51:36",24.25
"11:51:38",24.25
"11:51:41",24.25
"11:51:43",24.25
"11:51:46",24.25
"11:51:49",24.25
"11:51:51",24.25
"11:51:54",24.25
"11:51:57",24.25
"11:51:59",24.25
"11:52:02",24.25
"11:52:05",24.25
"11:52:07",24.25
"11:52:10",24.25
"11:52:13",24.25
"11:52:15",24.25
"11:52:18",24.25
"11:52:20",24.25
"11:52:23",24.25
"11:52:26",24.25
"11:52:28",24.25
"11:52:31",24.25
"11:52:34",24.25
"11:52:36",24.25
"11:52:39",24.25
"11:52:42",24.25
"11:52:44",24.25
"11:52:47",24.25
"11:52:50",24.25
"11:52:52",24.25
"11:52:55",24.25
"11:52:57",24.25
"11:53:00",24.25
"11:53:03",24.25
"11:53:05",24.25
"11:53:08",24.25
"11:53:11",24.25
"11:53:13",24.25
"11:53:16",24.25
"11:53:19",24.25
"11:53:21",24.25
"11:53:24",24.25
"11:53:27",24.25
"11:53:29",24.312
"11:53:32",24.25
"11:53:34",24.312
"11:53:37",24.25
"11:53:40",24.312
"11:53:42",24.25
"11:53:45",24.312
"11:53:48",24.312
"11:53:50",24.25
"11:53:53",24.312
"11:53:56",24.312
"11:53:59",24.25
"11:54:02",24.312
"11:54:04",24.25
"11:54:07",24.312
"11:54:10",24.312
"11:54:12",24.25
"11:54:15",24.312
"11:54:18",24.312
"11:54:20",24.312
"11:54:23",24.312
"11:54:25",24.312
"11:54:28",24.312
"11:54:31",24.312
"11:54:33",24.312
"11:54:36",24.312
"11:54:39",24.312
"11:54:41",24.312
"11:54:44",24.312
"11:54:47",24.312
"11:54:49",24.312
"11:54:52",24.312
"11:54:55",24.312
"11:54:57",24.312
"11:55:00",24.312
"11:55:02",24.312
"11:55:05",24.312
"11:55:08",24.312
"11:55:10",24.312
"11:55:13",24.312
"11:55:16",24.375
"11:55:18",24.375
"11:55:21",24.312
"11:55:24",24.312
"11:55:26",24.375
"11:55:29",24.312
"11:55:32",24.312
"11:55:34",24.312
"11:55:37",24.312
"11:55:39",24.312
"11:55:42",24.312
"11:55:45",24.312
"11:55:47",24.312
"11:55:50",24.312
"11:55:53",24.312
"11:55:55",24.312
"11:55:58",24.312
"11:56:01",24.312
"11:56:03",24.312
"11:56:06",24.312
"11:56:09",24.312
"11:56:11",24.312
"11:56:14",24.312
"11:56:16",24.312
"11:56:19",24.312
"11:56:22",24.312
"11:56:24",24.312
"11:56:27",24.312
"11:56:30",24.312
"11:56:32",24.312
"11:56:35",24.312
"11:56:38",24.312
"11:56:40",24.312
"11:56:43",24.312
"11:56:45",24.312
"11:56:48",24.312
"11:56:51",24.312
"11:56:53",24.312
"11:56:56",24.312
"11:56:59",24.312
"11:57:01",24.312
"11:57:04",24.312
"11:57:07",24.312
"11:57:09",24.312
"11:57:12",24.312
"11:57:15",24.25
"11:57:17",24.312
"11:57:20",24.312
"11:57:23",24.312
"11:57:26",24.25
"11:57:29",24.312
"11:57:31",24.312
"11:57:34",24.312
"11:57:36",24.312
"11:57:39",24.312
"11:57:42",24.312
"11:57:44",24.25
"11:57:47",24.25
"11:57:50",24.25
"11:57:52",24.25
"11:57:56",24.25
"11:57:58",24.25
"11:58:01",24.25
"11:58:04",24.25
"11:58:06",24.25
"11:58:09",24.25
"11:58:12",24.25
"11:58:14",24.25
"11:58:17",24.25
"11:58:20",24.25
"11:58:22",24.25
"11:58:25",24.25
"11:58:28",24.25
"11:58:30",24.25
"11:58:33",24.25
"11:58:35",24.25
"11:58:38",24.187
"11:58:41",24.187
"11:58:43",24.187
"11:58:46",24.187
"11:58:49",24.187
"11:58:51",24.187
"11:58:54",24.187
"11:58:57",24.187
"11:58:59",24.187
"11:59:02",24.187
"11:59:05",24.187
"11:59:07",24.187
"11:59:10",24.187
"11:59:12",24.187
"11:59:15",24.187
"11:59:18",24.187
"11:59:20",24.187
"11:59:23",24.187
"11:59:26",24.187
"11:59:28",24.187
"11:59:31",24.187
"11:59:34",24.187
"11:59:36",24.187
"11:59:39",24.187
"11:59:42",24.187
"11:59:44",24.187
"11:59:47",24.187
"11:59:49",24.187
"11:59:52",24.187
"11:59:55",24.187
"11:59:57",24.125
"12:00:00",24.125
"12:00:03",24.125
"12:00:05",24.125
"12:00:08",24.125
"12:00:11",24.125
"12:00:13",24.125
"12:00:16",24.125
"12:00:18",24.125
"12:00:21",24.125
"12:00:24",24.125
"12:00:26",24.125
"12:00:29",24.125
"12:00:32",24.125
"12:00:34",24.125
"12:00:37",24.125
"12:00:40",24.125
"12:00:42",24.062
"12:00:45",24.062
"12:00:48",24.125
"12:00:50",24.125
"12:00:53",24.125
"12:00:55",24.062
"12:00:58",24.062
"12:01:01",24.062
"12:01:03",24.062
"12:01:06",24.062
"12:01:09",24.125
"12:01:11",24.062
"12:01:14",24.062
"12:01:17",24.062
"12:01:19",24.062
"12:01:22",24.062
"12:01:25",24.062
"12:01:27",24.062
"12:01:30",24.0
"12:01:32",24.062
"12:01:35",24.0
"12:01:38",24.062
"12:01:40",24.0
"12:01:43",24.0
"12:01:46",24.062
"12:01:48",24.062
"12:01:51",24.062
"12:01:54",24.062
"12:01:56",24.062
"12:01:59",24.062
"12:02:02",24.062
"12:02:04",24.0
"12:02:07",24.0
"12:02:09",24.062
"12:02:12",24.0
"12:02:15",24.062
"12:02:18",24.062
"12:02:21",24.0
"12:02:24",24.062
"12:02:26",24.0
"12:02:29",24.0
"12:02:31",24.0
"12:02:34",24.0
"12:02:37",24.0
"12:02:39",24.0
"12:02:42",24.0
"12:02:45",23.937
"12:02:47",24.0
"12:02:50",24.0
"12:02:53",24.0
"12:02:55",23.937
"12:02:58",24.0
"12:03:00",24.0
"12:03:03",23.937
"12:03:06",24.0
"12:03:08",24.0
"12:03:11",24.0
"12:03:15",24.0
"12:03:17",24.0
"12:03:20",23.937
"12:03:22",24.0
"12:03:25",23.937
"12:03:28",23.937
"12:03:30",23.937
"12:03:33",23.937
"12:03:36",23.937
"12:03:38",23.937
"12:03:41",23.937
"12:03:44",23.937
"12:03:46",23.937
"12:03:49",23.937
"12:03:52",23.937
"12:03:54",23.937
"12:03:57",23.937
"12:03:59",23.937
"12:04:02",23.937
"12:04:05",23.937
"12:04:07",23.937
"12:04:10",23.937
"12:04:13",23.937
"12:04:15",23.937
"12:04:18",23.875
"12:04:21",23.937
"12:04:23",23.875
"12:04:26",23.875
"12:04:28",23.937
"12:04:31",23.937
"12:04:34",23.937
"12:04:36",23.875
"12:04:39",23.937
"12:04:42",23.875
"12:04:44",23.875
"12:04:47",23.875
"12:04:50",23.875
"12:04:52",23.937
"12:04:55",23.875
"12:04:58",23.937
"12:05:00",23.937
"12:05:03",23.937
"12:05:06",23.937
"12:05:08",23.937
"12:05:11",23.937
"12:05:13",23.937
"12:05:16",23.937
"12:05:19",23.875
"12:05:21",23.937
"12:05:24",23.875
"12:05:27",23.937
"12:05:29",23.875
"12:05:32",23.875
"12:05:35",23.875
"12:05:37",23.875
"12:05:40",23.875
"12:05:42",23.875
"12:05:45",23.875
"12:05:48",23.875
"12:05:50",23.875
"12:05:53",23.875
"12:05:57",23.875
"12:06:01",23.875
"12:06:03",23.875
"12:06:06",23.875
"12:06:08",23.875
"12:06:11",23.875
"12:06:14",23.875
"12:06:16",23.875
"12:06:19",23.875
"12:06:22",23.875
"12:06:24",23.875
"12:06:27",23.875
"12:06:30",23.812
"12:06:32",23.875
"12:06:35",23.875
"12:06:38",23.875
"12:06:40",23.875
"12:06:43",23.812
"12:06:46",23.875
"12:06:48",23.875
"12:06:51",23.875
"12:06:53",23.875
"12:06:56",23.875
"12:06:59",23.875
"12:07:01",23.875
"12:07:04",23.812
"12:07:07",23.875
"12:07:09",23.812
"12:07:12",23.812
"12:07:15",23.875
"12:07:17",23.812
"12:07:20",23.875
"12:07:22",23.812
"12:07:25",23.812
"12:07:28",23.875
"12:07:30",23.875
"12:07:33",23.875
"12:07:36",23.875
"12:07:38",23.875
"12:07:41",23.875
"12:07:44",23.875
"12:07:46",23.812
"12:07:49",23.875
"12:07:52",23.812
"12:07:54",23.812
"12:07:57",23.812
"12:07:59",23.875
"12:08:02",23.812
"12:08:05",23.875
"12:08:07",23.812
"12:08:10",23.875
"12:08:13",23.812
"12:08:15",23.812
"12:08:18",23.812
"12:08:21",23.875
"12:08:23",23.812
"12:08:26",23.875
"12:08:29",23.812
"12:08:31",23.812
"12:08:34",23.875
"12:08:36",23.812
"12:08:39",23.812
"12:08:42",23.812
"12:08:44",23.812
"12:08:48",23.812
"12:08:50",23.812
"12:08:53",23.812
"12:08:56",23.812
"12:08:58",23.812
"12:09:01",23.812
"12:09:04",23.812
"12:09:06",23.875
"12:09:09",23.812
"12:09:12",23.812
"12:09:14",23.812
"12:09:17",23.812
"12:09:20",23.875
"12:09:22",23.812
"12:09:25",23.812
"12:09:27",23.812
"12:09:30",23.812
"12:09:33",23.812
"12:09:35",23.812
"12:09:38",23.875
"12:09:41",23.812
"12:09:43",23.875
"12:09:46",23.812
"12:09:49",23.875
"12:09:51",23.812
"12:09:54",23.875
"12:09:57",23.812
"12:09:59",23.875
"12:10:02",23.875
"12:10:04",23.812
"12:10:07",23.812
"12:10:10",23.875
"12:10:12",23.875
"12:10:15",23.875
"12:10:18",23.875
"12:10:20",23.875
"12:10:23",23.812
"12:10:26",23.875
"12:10:28",23.812
"12:10:31",23.875
"12:10:33",23.875
"12:10:36",23.875
"12:10:39",23.875
"12:10:41",23.875
"12:10:44",23.875
"12:10:47",23.875
"12:10:49",23.875
"12:10:52",23.875
"12:10:55",23.875
"12:10:57",23.875
"12:11:00",23.875
"12:11:03",23.875
"12:11:05",23.875
"12:11:08",23.875
"12:11:11",23.875
"12:11:13",23.875
"12:11:16",23.875
"12:11:18",23.875
"12:11:21",23.875
"12:11:24",23.875
"12:11:26",23.875
"12:11:29",23.875
"12:11:32",23.875
"12:11:34",23.875
"12:11:37",23.875
"12:11:40",23.875
"12:11:42",23.875
"12:11:45",23.875
"12:11:47",23.875
"12:11:50",23.875
"12:11:53",23.875
"12:11:55",23.875
"12:11:58",23.875
"12:12:01",23.875
"12:12:03",23.875
"12:12:06",23.875
"12:12:09",23.875
"12:12:11",23.875
"12:12:14",23.875
"12:12:17",23.875
"12:12:19",23.875
"12:12:22",23.875
"12:12:24",23.875
"12:12:27",23.875
"12:12:30",23.875
"12:12:32",23.875
"12:12:36",23.875
"12:12:38",23.875
"12:12:41",23.875
"12:12:44",23.875
"12:12:46",23.875
"12:12:49",23.875
"12:12:52",23.875
"12:12:54",23.875
"12:12:57",23.875
"12:13:00",23.875
"12:13:02",23.875
"12:13:05",23.875
"12:13:08",23.875
"12:13:10",23.875
"12:13:13",23.875
"12:13:15",23.937
"12:13:18",23.875
"12:13:21",23.937
"12:13:23",23.875
"12:13:26",23.875
"12:13:29",23.875
"12:13:31",23.875
"12:13:34",23.875
"12:13:37",23.875
"12:13:39",23.875
"12:13:42",23.875
"12:13:45",23.937
"12:13:47",23.875
"12:13:50",23.875
"12:13:52",23.875
"12:13:55",23.937
"12:13:58",23.937
"12:14:00",23.875
"12:14:03",23.937
"12:14:06",23.875
"12:14:08",23.937
"12:14:11",23.937
"12:14:14",23.937
"12:14:16",23.937
"12:14:19",23.937
"12:14:22",23.937
"12:14:24",23.875
"12:14:27",23.875
"12:14:29",23.937
"12:14:32",23.875
"12:14:35",23.937
"12:14:37",23.937
"12:14:40",23.937
"12:14:43",23.937
"12:14:45",23.937
"12:14:48",23.875
"12:14:51",23.937
"12:14:53",23.937
"12:14:56",23.937
"12:14:58",23.937
"12:15:01",23.875
"12:15:04",23.937
"12:15:06",23.937
"12:15:09",23.937
"12:15:12",23.937
"12:15:14",23.937
"12:15:17",23.937
"12:15:20",23.937
"12:15:22",23.937
"12:15:25",23.937
"12:15:28",23.937
"12:15:30",23.937
"12:15:33",23.937
"12:15:35",23.937
"12:15:38",23.937
"12:15:41",23.937
"12:15:43",23.937
"12:15:46",23.937
"12:15:49",23.937
"12:15:51",23.937
"12:15:54",23.937
"12:15:57",23.937
"12:15:59",23.937
"12:16:02",23.937
"12:16:05",23.937
"12:16:07",23.937
"12:16:10",23.937
"12:16:12",23.937
"12:16:15",23.937
"12:16:18",23.937
"12:16:20",23.937
"12:16:23",23.937
"12:16:26",23.937
"12:16:28",23.937
"12:16:31",23.937
"12:16:34",23.937
"12:16:36",23.937
"12:16:39",23.937
"12:16:42",23.937
"12:16:44",23.937
"12:16:47",23.937
"12:16:49",23.937
"12:16:52",23.937
"12:16:55",23.937
"12:16:57",23.937
"12:17:00",23.937
"12:17:03",23.937
"12:17:05",24.0
"12:17:08",23.937
"12:17:11",23.937
"12:17:13",23.937
"12:17:16",23.937
"12:17:19",24.0
"12:17:21",23.937
"12:17:24",23.937
"12:17:28",23.937
"12:17:31",23.937
"12:17:33",23.937
"12:17:36",23.937
"12:17:39",23.937
"12:17:41",23.937
"12:17:45",24.0
"12:17:47",23.937
"12:17:50",23.937
"12:17:53",24.0
"12:17:55",23.937
"12:17:58",23.937
"12:18:01",23.937
"12:18:03",23.937
"12:18:06",23.937
"12:18:09",24.0
"12:18:11",23.937
"12:18:14",23.937
"12:18:16",24.0
"12:18:19",24.0
"12:18:22",24.0
"12:18:24",23.937
"12:18:27",24.0
"12:18:30",24.0
"12:18:32",23.937
"12:18:35",23.937
"12:18:38",24.0
"12:18:40",23.937
"12:18:43",23.937
"12:18:46",23.937
"12:18:48",23.937
"12:18:51",24.0
"12:18:53",23.937
"12:18:56",23.937
"12:18:59",23.937
"12:19:01",23.937
"12:19:04",23.937
"12:19:07",23.937
"12:19:09",24.0
"12:19:12",24.0
"12:19:15",24.0
"12:19:17",23.937
"12:19:20",24.0
